gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,symbol,gene_biotype
ENSG00000235105,139.4562144866861,0.7510946416773506,0.19062876857560523,9.745694309576728e-6,9.090016777666844e-5,RP11-329A14.1,RP11-329A14.1,pseudogene
ENSG00000106462,103.72809475170017,-0.8753775577267962,0.22527969370675624,9.775082132836436e-6,9.111452703634696e-5,EZH2,EZH2,protein_coding
ENSG00000108846,412.7655870169986,0.671791350562876,0.16934467329219352,9.813509618986722e-6,9.141280996756197e-5,ABCC3,ABCC3,protein_coding
ENSG00000139624,672.6090685481784,0.43859890934991347,0.10541380356770783,9.948044776718412e-6,9.260535923039444e-5,CERS5,CERS5,protein_coding
ENSG00000186665,259.01529898658976,-0.6839929033121288,0.17249810407320046,9.979192994009316e-6,9.283455928501537e-5,C17orf58,C17orf58,protein_coding
ENSG00000138031,1095.3539080428754,0.47015501303990187,0.11383505934774284,1.0123508251386281e-5,9.411554337759378e-5,ADCY3,ADCY3,protein_coding
ENSG00000100401,1990.9586794698578,0.34216342633561603,0.08105590258572444,1.0137602849077891e-5,9.41235397684621e-5,RANGAP1,RANGAP1,protein_coding
ENSG00000111752,885.4385644448569,-0.39468013863923196,0.09406165695328608,1.0134096564910754e-5,9.41235397684621e-5,PHC1,PHC1,protein_coding
ENSG00000186260,574.4577024741461,-0.42739938235253927,0.10231694740821203,1.0198017889420207e-5,9.456102115978685e-5,MKL2,MKL2,protein_coding
ENSG00000203709,261.7913823306246,0.6279005051854324,0.15700104564184092,1.0194585461714988e-5,9.456102115978685e-5,C1orf132,C1orf132,processed_transcript
ENSG00000168477,7735.31269850069,-0.4801402271070854,0.11659311848103913,1.0335272318984792e-5,9.57712791304493e-5,TNXB,TNXB,protein_coding
ENSG00000114021,632.1131594959425,0.4515268488802621,0.10922041816432194,1.0362406517614713e-5,9.596020202249458e-5,NIT2,NIT2,protein_coding
ENSG00000148834,1240.149181684907,0.40131451217976294,0.09626684153795928,1.0420755782767435e-5,9.643775553291086e-5,GSTO1,GSTO1,protein_coding
ENSG00000105974,12313.43087641571,0.5963446580368679,0.14930729840128434,1.049096287114136e-5,9.702435362751281e-5,CAV1,CAV1,protein_coding
ENSG00000119772,261.1969272642109,-0.5616120626630349,0.13879243614635187,1.0634697125036151e-5,9.828975432522042e-5,DNMT3A,DNMT3A,protein_coding
ENSG00000068366,3718.994471709499,-0.3365677077641546,0.07922189717072445,1.0731568558565108e-5,9.912066959547409e-5,ACSL4,ACSL4,protein_coding
ENSG00000143434,183.7327671151662,0.7369065165607313,0.18827947447791826,1.0773949946332394e-5,9.944754317756781e-5,SEMA6C,SEMA6C,protein_coding
ENSG00000236060,358.1886242338874,0.5342320555514475,0.13113479837542022,1.0835962914063937e-5,9.995508202960144e-5,HSPB1P1,HSPB1P1,pseudogene
ENSG00000161921,165.09520231782673,-0.7394078795786482,0.18861147240090242,1.085043138896186e-5,1.000236785979219e-4,CXCL16,CXCL16,protein_coding
ENSG00000185262,385.28734437630936,0.797248570964058,0.20733656855107088,1.0901727464812057e-5,1.0043145819914943e-4,UBALD2,UBALD2,protein_coding
ENSG00000162687,148.8327993483373,0.8009011089408186,0.2073512452093579,1.0969366753985311e-5,1.0098917327423112e-4,KCNT2,KCNT2,protein_coding
ENSG00000156471,2286.510528946064,-0.47474174125098806,0.1162428377774018,1.1024476318147839e-5,1.0143088690125152e-4,PTDSS1,PTDSS1,protein_coding
ENSG00000109814,1784.550653954374,0.38344300104610657,0.09142493826532308,1.1104742255645623e-5,1.0210333150892264e-4,UGDH,UGDH,protein_coding
ENSG00000204366,96.98442899179322,-0.8515728046803139,0.21889362621664427,1.1196896720842621e-5,1.0288414661322056e-4,ZBTB12,ZBTB12,protein_coding
ENSG00000125257,1308.0131914472236,0.5003995854297022,0.12421340191197194,1.1297433978220104e-5,1.0374093021704503e-4,ABCC4,ABCC4,protein_coding
ENSG00000161677,470.6252883775457,0.4544050939854777,0.1110588293790371,1.1339730591085354e-5,1.0406214705006328e-4,JOSD2,JOSD2,protein_coding
ENSG00000099260,123.64595012016949,-0.8770541216512978,0.229751496597748,1.1541959255110667e-5,1.0584966372965449e-4,PALMD,PALMD,protein_coding
ENSG00000110583,404.1371777400613,-0.5051394537007432,0.12358074125782019,1.1558678043603016e-5,1.0593468846147506e-4,NAA40,NAA40,protein_coding
ENSG00000151929,1178.5192168104425,0.37174443556475617,0.08880997277581475,1.1647780859564882e-5,1.0668257240595679e-4,BAG3,BAG3,protein_coding
ENSG00000118971,3019.618391615516,-0.544132307695767,0.1356054991367534,1.1750084908016491e-5,1.0755032672562843e-4,CCND2,CCND2,protein_coding
ENSG00000138686,641.9106081439196,0.4470943316363853,0.10874358795473649,1.179243179134412e-5,1.0779919652961359e-4,BBS7,BBS7,protein_coding
ENSG00000148154,1664.2066952986486,0.5507602365419485,0.13708360343861564,1.179027437861875e-5,1.0779919652961359e-4,UGCG,UGCG,protein_coding
ENSG00000104142,890.6987744874777,0.4018583460739489,0.09661121847432998,1.1810498486622996e-5,1.0789500993816667e-4,VPS18,VPS18,protein_coding
ENSG00000132740,292.0592700851457,0.555453151261959,0.13796367324655723,1.1835355096215364e-5,1.0805268991564015e-4,IGHMBP2,IGHMBP2,protein_coding
ENSG00000162694,913.3631546404506,-0.398631252064952,0.09584486580805786,1.1879973808304555e-5,1.0839047302714817e-4,EXTL2,EXTL2,protein_coding
ENSG00000170836,377.6608451339605,-0.5858359867731691,0.14678497269755042,1.2067189707238196e-5,1.1002801692035647e-4,PPM1D,PPM1D,protein_coding
ENSG00000168724,1422.790380858866,0.4395382466396097,0.10698056574814249,1.2107552446186988e-5,1.1032532094462762e-4,DNAJC21,DNAJC21,protein_coding
ENSG00000120278,485.7947452616148,-0.46897983822916733,0.11469838924279832,1.2143675718634216e-5,1.1055758252796245e-4,PLEKHG1,PLEKHG1,protein_coding
ENSG00000146242,1785.5076312394722,-0.42839936326047356,0.10391964607529434,1.2148587000225345e-5,1.1055758252796245e-4,TPBG,TPBG,protein_coding
ENSG00000144362,62.51276357958471,1.2153144174044859,0.3309764628364412,1.2197547242069204e-5,1.1093216877953476e-4,PHOSPHO2,PHOSPHO2,protein_coding
ENSG00000143398,1265.624383896824,0.35871882147105605,0.08563221357358805,1.223633682772711e-5,1.112138370847223e-4,PIP5K1A,PIP5K1A,protein_coding
ENSG00000166510,130.04322719392655,1.0289980201170668,0.27653061189605715,1.2249882658089824e-5,1.1126585627628969e-4,CCDC68,CCDC68,protein_coding
ENSG00000143493,315.63130802457096,-0.5501258664007933,0.13685092852331324,1.2352015035154016e-5,1.1212192843652249e-4,INTS7,INTS7,protein_coding
ENSG00000075391,923.4124408756991,0.47576319529618233,0.11691535064763979,1.2853913967941747e-5,1.1660336242347156e-4,RASAL2,RASAL2,protein_coding
ENSG00000123416,1389.098190633155,-0.7420078856655411,0.19486634501481379,1.3462752480793183e-5,1.2204856041223851e-4,TUBA1B,TUBA1B,protein_coding
ENSG00000133121,1020.6515483610972,0.6169147153239362,0.15743092645962875,1.3597742150611303e-5,1.2319381168808609e-4,STARD13,STARD13,protein_coding
ENSG00000132612,902.7958729161954,0.3978608635311643,0.0963511253820823,1.3732598886095694e-5,1.24336401372263e-4,VPS4A,VPS4A,protein_coding
ENSG00000133466,268.1521392951188,-0.6148445328391794,0.15636460039744937,1.3834460571235696e-5,1.251789867463464e-4,C1QTNF6,C1QTNF6,protein_coding
ENSG00000118515,2764.947206214624,0.5074146394642698,0.1263655714085969,1.3845078123140614e-5,1.2519541717962625e-4,SGK1,SGK1,protein_coding
ENSG00000100842,223.9640595571116,-0.595344996930656,0.15035280469097892,1.3993370745509162e-5,1.2645597552993793e-4,EFS,EFS,protein_coding
ENSG00000156232,308.68190983732893,0.5075001882140884,0.12603783426525933,1.4119034709961354e-5,1.2751057124729543e-4,WHAMM,WHAMM,protein_coding
ENSG00000165092,555.717212808895,-0.5167810209282669,0.12902073607656026,1.4332659697056193e-5,1.293577103622635e-4,ALDH1A1,ALDH1A1,protein_coding
ENSG00000088766,399.0691305197129,0.515931412386334,0.12939524970084715,1.4358698648622933e-5,1.294284724828977e-4,CRLS1,CRLS1,protein_coding
ENSG00000119318,8643.802049947095,0.45620697058486837,0.11273836829777908,1.4350524944844441e-5,1.294284724828977e-4,RAD23B,RAD23B,protein_coding
ENSG00000133401,91.03249727310799,1.0305738509780953,0.2792115915067396,1.4392034791021059e-5,1.296468035892866e-4,PDZD2,PDZD2,protein_coding
ENSG00000114480,3603.893131048786,0.3669805847032184,0.08855452778371466,1.4482646372438884e-5,1.3038048227947513e-4,GBE1,GBE1,protein_coding
ENSG00000143013,1515.3077569600719,-0.3777535206773338,0.09060321588507912,1.4599582839689384e-5,1.313500735684641e-4,LMO4,LMO4,protein_coding
ENSG00000168453,856.1065604186562,-0.40443768431124894,0.0985408660064583,1.4691355163181495e-5,1.3209218447603893e-4,HR,HR,protein_coding
ENSG00000006118,435.80593400244175,-0.47777735257043025,0.1190152893760897,1.496145375765827e-5,1.3443570325264134e-4,TMEM132A,TMEM132A,protein_coding
ENSG00000166398,848.6719239908258,0.4703398185186178,0.11653724517441355,1.5011658568220271e-5,1.3480166128432142e-4,KIAA0355,KIAA0355,protein_coding
ENSG00000154134,187.16373080349842,-0.5933792935064099,0.1507439257853405,1.5063872455688713e-5,1.3518518726165064e-4,ROBO3,ROBO3,protein_coding
ENSG00000072195,1215.183611829056,-0.5092148006958804,0.12728371107941028,1.5093803659740465e-5,1.3536838792947565e-4,SPEG,SPEG,protein_coding
ENSG00000142632,83.82478371492454,0.9064828948661171,0.24221513429950117,1.594752760334826e-5,1.4293486618149063e-4,ARHGEF19,ARHGEF19,protein_coding
ENSG00000132326,93.07935384391075,-1.1143617697854076,0.30918567007113645,1.5996290459807946e-5,1.4328163444603793e-4,PER2,PER2,protein_coding
ENSG00000100528,1610.69004890938,0.4002240823528887,0.09812128930244764,1.611649700152782e-5,1.4426749738812567e-4,CNIH1,CNIH1,protein_coding
ENSG00000141510,786.5734065770542,-0.4135081475906679,0.1014922857485234,1.615333027106152e-5,1.4450627029910631e-4,TP53,TP53,protein_coding
ENSG00000136717,730.2864232947471,-0.529859092832164,0.13422706224449885,1.6350585331323945e-5,1.4617896024685846e-4,BIN1,BIN1,protein_coding
ENSG00000051620,1179.4533126938657,0.37927548731582944,0.09247205762559604,1.6399768149218722e-5,1.4652657170507983e-4,HEBP2,HEBP2,protein_coding
ENSG00000070610,787.7772905297459,0.40426866152446256,0.09906262557763267,1.6447458290233952e-5,1.4686041853125407e-4,GBA2,GBA2,protein_coding
ENSG00000170854,361.9889995559261,-0.5298400681865721,0.13345855051669972,1.6535551537217603e-5,1.475445105300131e-4,MINA,MINA,protein_coding
ENSG00000197062,361.4789287213614,-0.5067981748884579,0.12737789837265007,1.6544818215366344e-5,1.475445105300131e-4,RP5-874C20.3,RP5-874C20.3,pseudogene
ENSG00000134107,327.428225204416,-0.8438229430324552,0.22751105142893938,1.6575382505565534e-5,1.4772446162854896e-4,BHLHE40,BHLHE40,protein_coding
ENSG00000025772,767.4888875396239,-0.4671230581445316,0.11655035305928184,1.6763997615916402e-5,1.4931189861540069e-4,TOMM34,TOMM34,protein_coding
ENSG00000144063,93.66505718639286,-0.9556315524989596,0.25876708858878633,1.6835112343128958e-5,1.498514630592405e-4,MALL,MALL,protein_coding
ENSG00000068028,753.6705080002921,0.41727510848067684,0.10309240159376838,1.713593882272754e-5,1.5243376723857193e-4,RASSF1,RASSF1,protein_coding
ENSG00000160360,1922.3805759998695,-0.4120148625160271,0.101602937303719,1.7258481982703863e-5,1.5342790482623735e-4,GPSM1,GPSM1,protein_coding
ENSG00000011304,3600.986990956237,0.32516802138759576,0.07884070082483725,1.729741983889892e-5,1.536780136093056e-4,PTBP1,PTBP1,protein_coding
ENSG00000077713,582.8735293473067,0.4392897490707678,0.10887776836378239,1.7391576031316284e-5,1.543217576228589e-4,SLC25A43,SLC25A43,protein_coding
ENSG00000135414,538.2376455818926,-0.4315837248125215,0.10689674340825946,1.73843171061846e-5,1.543217576228589e-4,GDF11,GDF11,protein_coding
ENSG00000120318,302.66299982709927,-0.5318767944325219,0.13465896997628402,1.7434769811981938e-5,1.5453969661347378e-4,ARAP3,ARAP3,protein_coding
ENSG00000187109,12137.837381875202,0.41956605176118045,0.10379508688942135,1.743786649779425e-5,1.5453969661347378e-4,NAP1L1,NAP1L1,protein_coding
ENSG00000151065,405.7400912716567,-0.45812381494050763,0.11427966100322703,1.7516010341250137e-5,1.551355735329651e-4,DCP1B,DCP1B,protein_coding
ENSG00000188257,97.42505977596147,0.8694638844454319,0.23173535137160745,1.764057406781146e-5,1.561415840327008e-4,PLA2G2A,PLA2G2A,protein_coding
ENSG00000142864,5404.597342622466,0.39297727136708493,0.09694867764651396,1.7861728709481355e-5,1.5800076440526296e-4,SERBP1,SERBP1,protein_coding
ENSG00000126218,295.1682954182669,0.6648934553970286,0.1737101101530705,1.7940598665886217e-5,1.5859979827443477e-4,F10,F10,protein_coding
ENSG00000196878,244.3138526362424,-0.6822282953374352,0.17856202948937072,1.8024030487376386e-5,1.5923839108847313e-4,LAMB3,LAMB3,protein_coding
ENSG00000213445,596.1043726152259,0.501131456177195,0.12643470868303117,1.8129761428064492e-5,1.600730766932274e-4,SIPA1,SIPA1,protein_coding
ENSG00000244509,1518.2210867037697,-0.3875378715483182,0.09529371550487493,1.8176024710765613e-5,1.603819947183189e-4,APOBEC3C,APOBEC3C,protein_coding
ENSG00000100116,122.14305881784568,0.6984465495555504,0.18267438408183012,1.829953488986477e-5,1.6127173746805236e-4,GCAT,GCAT,protein_coding
ENSG00000179242,58.441417931998835,1.159173426218708,0.32168788307678503,1.829350423273218e-5,1.6127173746805236e-4,CDH4,CDH4,protein_coding
ENSG00000116106,293.38506733158323,0.992843966200638,0.27898089371922713,1.838783983117319e-5,1.6194961842638233e-4,EPHA4,EPHA4,protein_coding
ENSG00000197702,5718.003498643634,0.3675144485857569,0.09088587995162849,1.8441522357239266e-5,1.6232191460975948e-4,PARVA,PARVA,protein_coding
ENSG00000072121,1031.8217005002516,-0.38516649644448436,0.09466562166474471,1.869240864767919e-5,1.6442846048521262e-4,ZFYVE26,ZFYVE26,protein_coding
ENSG00000133641,266.7374918739596,0.525814760131312,0.13369981269566747,1.8918840619050606e-5,1.6631742210468224e-4,C12orf29,C12orf29,protein_coding
ENSG00000177732,608.9470311990508,-0.5416583480132949,0.1386290499245833,1.9061501696009714e-5,1.6746806678446087e-4,SOX12,SOX12,protein_coding
ENSG00000167323,1370.6830579711573,0.3769852883308255,0.09276205545602599,1.9155211508724884e-5,1.6818748672845846e-4,STIM1,STIM1,protein_coding
ENSG00000107937,776.9748090456451,0.44827272191267586,0.11219629931178919,1.917650840791849e-5,1.68270608016183e-4,GTPBP4,GTPBP4,protein_coding
ENSG00000060138,4832.450175297005,0.4599564876517592,0.11549417417358052,1.9252906397304595e-5,1.6883683143974142e-4,YBX3,YBX3,protein_coding
ENSG00000178028,426.58378829682164,-0.4562582420059457,0.11424975418439397,1.937873556926605e-5,1.6983557285104147e-4,DMAP1,DMAP1,protein_coding
ENSG00000136158,251.28495428265833,0.5685423376163661,0.14581953849546878,1.941451426421864e-5,1.7004436631419084e-4,SPRY2,SPRY2,protein_coding
ENSG00000001167,370.9277559350571,-0.47702165101665084,0.12012293311475092,1.9601131957361417e-5,1.714677127684556e-4,NFYA,NFYA,protein_coding
ENSG00000108262,1194.7400825972716,0.5287138293009377,0.13515681225352302,1.959002632532526e-5,1.714677127684556e-4,GIT1,GIT1,protein_coding
ENSG00000112319,578.0400561589214,-0.49073661214320624,0.12424831308850676,1.976371007826742e-5,1.7269278029044736e-4,EYA4,EYA4,protein_coding
ENSG00000138380,238.1697252223332,-0.5414638373460117,0.13829471434024307,1.976545601187066e-5,1.7269278029044736e-4,CARF,CARF,protein_coding
ENSG00000166997,420.56073518970726,-0.4580716233717933,0.11479773064973953,1.979414691093678e-5,1.728372901541834e-4,CNPY4,CNPY4,protein_coding
ENSG00000132361,895.6784378474825,0.4328542508880215,0.10813949720207808,1.991914398482148e-5,1.738220270184667e-4,CLUH,CLUH,protein_coding
ENSG00000102452,101.88357839763549,0.8152362339791123,0.2187821533598782,1.9948684756755824e-5,1.7397307908037697e-4,NALCN,NALCN,protein_coding
ENSG00000182957,463.5002564952489,-0.516389776701186,0.1314869736178859,2.0064565686712414e-5,1.7487645975967976e-4,SPATA13,SPATA13,protein_coding
ENSG00000237037,243.09785500042307,-0.5724941855109928,0.14748561663890444,2.043988103849154e-5,1.7803849840263545e-4,NDUFA6-AS1,NDUFA6-AS1,processed_transcript
ENSG00000214174,256.07843038971004,-0.5282821350765975,0.13474562582813926,2.0559550964459878e-5,1.7897126861595917e-4,AMZ2P1,AMZ2P1,pseudogene
ENSG00000151914,15485.790922273778,-0.36149173959311665,0.08894923154767408,2.0661554816668733e-5,1.7974920838672543e-4,DST,DST,protein_coding
ENSG00000134697,979.9884151033052,0.430093906753861,0.10753076533591197,2.074907698316331e-5,1.8040028790251524e-4,GNL2,GNL2,protein_coding
ENSG00000100292,2411.3822885848795,-1.1340000488280653,0.3214832973603914,2.094121169115499e-5,1.8184847075396128e-4,HMOX1,HMOX1,protein_coding
ENSG00000188015,121.64853303502221,-0.7275177341203868,0.1932248996781659,2.093129886533556e-5,1.8184847075396128e-4,S100A3,S100A3,protein_coding
ENSG00000117385,1430.3918475013984,-0.3581119438403409,0.08751684654082402,2.1298380254229287e-5,1.847655527759828e-4,LEPRE1,LEPRE1,protein_coding
ENSG00000167702,240.98318299357808,0.5933226715418929,0.15427910514354556,2.1303114915116125e-5,1.847655527759828e-4,KIFC2,KIFC2,protein_coding
ENSG00000185219,617.5785302575144,-0.45377848450058605,0.11422749219241186,2.132016070941874e-5,1.8480071050016583e-4,ZNF445,ZNF445,protein_coding
ENSG00000107623,4159.858677588622,-0.7038237975719801,0.19009357991468503,2.1379549846215925e-5,1.8503797207631762e-4,GDF10,GDF10,protein_coding
ENSG00000108639,366.87018436820847,0.6006219921187349,0.15654396367227122,2.1386559764726248e-5,1.8503797207631762e-4,SYNGR2,SYNGR2,protein_coding
ENSG00000205765,1153.8694618529357,0.38186131915437116,0.09444973443582595,2.1380734315936787e-5,1.8503797207631762e-4,C5orf51,C5orf51,protein_coding
ENSG00000116667,2832.7262208383727,0.7111171128001306,0.1905502139594067,2.1460914922809028e-5,1.8556842180062955e-4,C1orf21,C1orf21,protein_coding
ENSG00000186310,79.69885200063608,-0.8981770733552488,0.24444998066721013,2.1477095149873093e-5,1.8559550511044646e-4,NAP1L3,NAP1L3,protein_coding
ENSG00000133794,278.90054063374924,0.6533406449743355,0.17213577988387083,2.15738514223717e-5,1.8631843511342748e-4,ARNTL,ARNTL,protein_coding
ENSG00000182179,764.9481573818155,-0.4152228926535187,0.10393508489409757,2.212189667729697e-5,1.909355936516214e-4,UBA7,UBA7,protein_coding
ENSG00000141198,191.5437784891232,0.6473094546695799,0.17041559778980128,2.2147384486880298e-5,1.910396585454126e-4,TOM1L1,TOM1L1,protein_coding
ENSG00000205726,1515.9229575350755,0.39638085773382004,0.09888060591783401,2.232558379703985e-5,1.924600629873302e-4,ITSN1,ITSN1,protein_coding
ENSG00000141337,439.4445146180395,0.4875382077052463,0.12411472275300826,2.2437351707078892e-5,1.933064147071412e-4,ARSG,ARSG,protein_coding
ENSG00000163719,606.2290600761057,0.4721089808740672,0.11951610552568603,2.26076081605156e-5,1.9465533806003262e-4,MTMR14,MTMR14,protein_coding
ENSG00000169093,608.0634513197256,0.45192461790663174,0.11438176997696457,2.2682890130717887e-5,1.9518537762814954e-4,ASMTL,ASMTL,protein_coding
ENSG00000114850,2960.288670269483,0.37037543212688157,0.09189446234134555,2.2859328113539315e-5,1.9658469352296445e-4,SSR3,SSR3,protein_coding
ENSG00000137309,3255.670551856508,-0.4451497573090514,0.11304179362003965,2.29551691472169e-5,1.9728962293052155e-4,HMGA1,HMGA1,protein_coding
ENSG00000141867,1495.5804879284829,0.42116812603070575,0.1059717268812143,2.3053244336108144e-5,1.9801289096425259e-4,BRD4,BRD4,protein_coding
ENSG00000004866,414.1143958803533,-0.5302899078007586,0.13681071290791602,2.323751774420716e-5,1.9947522775715307e-4,ST7,ST7,protein_coding
ENSG00000095397,118.53740441194113,-0.7119022174738854,0.1899977059818867,2.4040302366789555e-5,2.0624201499711378e-4,DFNB31,DFNB31,protein_coding
ENSG00000188916,53.22825286321451,1.717299271678325,0.5381727622322731,2.4509958912780267e-5,2.1014445785134812e-4,FAM196A,FAM196A,protein_coding
ENSG00000154102,70.70674335628557,-0.8911897076175697,0.24436145377044477,2.4732496660081097e-5,2.1192471836927322e-4,C16orf74,C16orf74,protein_coding
ENSG00000166123,312.2385747025953,-0.5375442517943952,0.1393436175039774,2.4881121296214115e-5,2.1306987917962047e-4,GPT2,GPT2,protein_coding
ENSG00000100350,558.0568683827049,-0.4501346433973966,0.11450331965161062,2.5205254392780306e-5,2.157157271256962e-4,FOXRED2,FOXRED2,protein_coding
ENSG00000079462,58.61001347433704,-0.9372302813955244,0.2582101953539236,2.5286687192653365e-5,0.00021628252473138995,PAFAH1B3,PAFAH1B3,protein_coding
ENSG00000135111,1801.1422029540383,-0.4227455745316141,0.10697722888336392,2.5339607901391672e-5,2.1660491754170382e-4,TBX3,TBX3,protein_coding
ENSG00000106261,2988.5011276981345,-0.3428810638217509,0.0850408065769944,2.556478069058398e-5,2.1839846278850846e-4,ZKSCAN1,ZKSCAN1,protein_coding
ENSG00000260549,79.42181028533155,0.8147040849983654,0.22185196333997864,2.612217454002066e-5,2.2302629691311755e-4,MT1L,MT1L,pseudogene
ENSG00000150630,1284.0834893271424,-0.41786366983558393,0.10581939029010537,2.6169929759884012e-5,2.2316611565023392e-4,VEGFC,VEGFC,protein_coding
ENSG00000182916,403.4100353034052,-0.4980474430375044,0.12807194859743368,2.6168010802405646e-5,2.2316611565023392e-4,TCEAL7,TCEAL7,protein_coding
ENSG00000171155,544.7938357131617,0.48039069252773065,0.12347318331785581,2.647294455595833e-5,2.2561483724622608e-4,C1GALT1C1,C1GALT1C1,protein_coding
ENSG00000164172,959.4201251481782,-0.4287923637362092,0.10866310535345884,2.6497039074211573e-5,2.2568496035424275e-4,MOCS2,MOCS2,protein_coding
ENSG00000185585,1453.628207097157,-1.3714971630176411,0.4087339840017034,2.6921382510518853e-5,2.2916202563113115e-4,OLFML2A,OLFML2A,protein_coding
ENSG00000188112,322.07285187273726,0.5863527769418809,0.15470676673020772,2.701184742562231e-5,2.2979456805146634e-4,C6orf132,C6orf132,protein_coding
ENSG00000099622,2847.1192564350836,-0.3327489145157719,0.08248048921917614,2.7059597188112668e-5,2.3006318613491607e-4,CIRBP,CIRBP,protein_coding
ENSG00000163659,395.6536642657192,0.5329778365606634,0.13893970423921154,2.7254516211683825e-5,2.315819824342836e-4,TIPARP,TIPARP,protein_coding
ENSG00000182054,853.3464514624155,0.5143191998460535,0.13399079282902693,2.728399295161523e-5,2.3169403925001492e-4,IDH2,IDH2,protein_coding
ENSG00000004799,915.8606353151916,2.2381672409755913,0.7485919935614487,2.73102357504398e-5,2.3177851629728862e-4,PDK4,PDK4,protein_coding
ENSG00000146409,176.05754165772595,-0.6743436391560151,0.1806770753548035,2.7637479161153223e-5,2.3441592342769436e-4,SLC18B1,SLC18B1,protein_coding
ENSG00000213625,4087.323469158542,0.33478210708374334,0.08323274559925353,2.7724220953820176e-5,2.3501151301974862e-4,LEPROT,LEPROT,protein_coding
ENSG00000125520,968.4185490609552,-0.38753842891736057,0.09774006026312591,2.7754500085401274e-5,2.3512805790038577e-4,SLC2A4RG,SLC2A4RG,protein_coding
ENSG00000145861,92.06259700546464,-0.8839016395138372,0.24579414139007394,2.7932245029551915e-5,2.364930079168729e-4,C1QTNF2,C1QTNF2,protein_coding
ENSG00000198406,1324.5641400521795,0.3486101840778528,0.08711733014362655,2.828775208145324e-5,2.3936049114014926e-4,BZW1P2,BZW1P2,pseudogene
ENSG00000173744,1779.0193981978741,0.40522218062249993,0.10317577451694124,2.8365245707225454e-5,2.3982138907553246e-4,AGFG1,AGFG1,protein_coding
ENSG00000182492,8987.546969479414,-0.3912828499618565,0.09963612749121427,2.837594191606588e-5,2.3982138907553246e-4,BGN,BGN,protein_coding
ENSG00000123737,434.09446442608004,0.4746866640031417,0.12229375948855474,2.8396386189078167e-5,2.3985166101748686e-4,EXOSC9,EXOSC9,protein_coding
ENSG00000109572,1739.4312596440177,-0.37415025052843176,0.09479320984439582,2.8757071829867977e-5,2.4275405917391222e-4,CLCN3,CLCN3,protein_coding
ENSG00000139644,11029.08365139057,0.2883190834799839,0.07101919585596868,2.89399553582713e-5,2.4406567529113417e-4,TMBIM6,TMBIM6,protein_coding
ENSG00000139910,308.84064653985456,-0.5574690073090476,0.14641789710241632,2.894676562261975e-5,2.4406567529113417e-4,NOVA1,NOVA1,protein_coding
ENSG00000198925,1984.1473852963534,0.3574499006946721,0.08973286261662106,2.9224478969987038e-5,2.4626124933003297e-4,ATG9A,ATG9A,protein_coding
ENSG00000100979,6478.073788265965,-0.3089457808656997,0.07724058532311892,2.9274230617738066e-5,2.465015598824387e-4,PLTP,PLTP,protein_coding
ENSG00000214110,289.814233290459,0.8297724895133866,0.23285059592446117,2.9287657213253748e-5,2.465015598824387e-4,LDHAP4,LDHAP4,pseudogene
ENSG00000135541,436.63335933214415,-0.45623004235202397,0.11721732806449205,2.9546249278954227e-5,2.485309578615286e-4,AHI1,AHI1,protein_coding
ENSG00000087076,256.12077071575214,-0.5840835897508555,0.15505616861839783,2.9587261500391053e-5,2.487288460883938e-4,HSD17B14,HSD17B14,protein_coding
ENSG00000048052,373.62876358210684,-0.454053949871774,0.11664808564610143,2.9730439573914467e-5,2.4963740997600907e-4,HDAC9,HDAC9,protein_coding
ENSG00000123178,190.5409014971189,0.6186208536988461,0.16475470417929042,2.9718041586090575e-5,2.4963740997600907e-4,SPRYD7,SPRYD7,protein_coding
ENSG00000048342,832.8773705588129,-0.39647807782989286,0.1005970229282501,3.008366335667476e-5,2.5220955821078324e-4,CC2D2A,CC2D2A,protein_coding
ENSG00000109775,325.5999921299117,-0.47846317583747655,0.12379230232774599,3.00899620559406e-5,2.5220955821078324e-4,UFSP2,UFSP2,protein_coding
ENSG00000170456,455.2622667546741,-0.4562060546379364,0.11733173276749345,3.007807765597881e-5,2.5220955821078324e-4,DENND5B,DENND5B,protein_coding
ENSG00000104388,2816.393271151158,0.3773529349730648,0.09543528830247934,3.0348153094476656e-5,2.5422386903170547e-4,RAB2A,RAB2A,protein_coding
ENSG00000132376,747.7409554164628,0.478306860488644,0.12366563152723713,3.048051269211164e-5,2.551823499308982e-4,INPP5K,INPP5K,protein_coding
ENSG00000240694,686.2375856094588,0.6365865142323812,0.17142179571444272,3.054613973983366e-5,2.555813480349376e-4,PNMA2,PNMA2,protein_coding
ENSG00000112851,2691.4226179702255,0.35061406120525734,0.08811081186450637,3.05992194883477e-5,2.557246169225956e-4,ERBB2IP,ERBB2IP,protein_coding
ENSG00000244414,314.5950677505298,0.49536536651847013,0.1287759774673568,3.059519913077406e-5,2.557246169225956e-4,CFHR1,CFHR1,protein_coding
ENSG00000184408,51.18832558289239,-1.349112272520093,0.395089423130934,3.079550328761948e-5,2.5721388065948295e-4,KCND2,KCND2,protein_coding
ENSG00000067798,706.3114072683968,1.7956677308538282,0.5697284884707237,3.10096951952893e-5,2.58703472931075e-4,NAV3,NAV3,protein_coding
ENSG00000169410,1057.6742552095984,0.3619671455838109,0.09115195658546074,3.1010223660537325e-5,2.58703472931075e-4,PTPN9,PTPN9,protein_coding
